date,pollutant,city,high,low,start,end,newdate
20200206,CO,Beijing,1.24,0.39,0.39,1.22,2020/02/06
20200207,CO,Beijing,1.25,0.94,1.22,1.19,2020/02/07
20200208,CO,Beijing,1.28,0.45,1.23,0.93,2020/02/08
20200209,CO,Beijing,1.66,0.98,0.98,1.65,2020/02/09
20200210,CO,Beijing,1.74,1.03,1.7,1.66,2020/02/10
20200211,CO,Beijing,2.94,1.55,1.75,2.36,2020/02/11
20200212,CO,Beijing,2.63,1.89,2.52,2.59,2020/02/12
20200213,CO,Beijing,2.65,1.47,2.65,2.13,2020/02/13
20200214,CO,Beijing,2.01,0.27,2.01,0.27,2020/02/14
20200215,CO,Beijing,0.26,0.18,0.25,0.21,2020/02/15
20200216,CO,Beijing,0.28,0.17,0.21,0.21,2020/02/16
20200217,CO,Beijing,0.37,0.2,0.24,0.37,2020/02/17
20200218,CO,Beijing,0.62,0.32,0.45,0.62,2020/02/18
20200219,CO,Beijing,1.92,0.57,0.65,1.22,2020/02/19
20200220,CO,Beijing,1.75,1.17,1.17,1.25,2020/02/20
20200221,CO,Beijing,1.52,0.16,1.24,0.16,2020/02/21
20200222,CO,Beijing,0.32,0.15,0.15,0.32,2020/02/22
20200223,CO,Beijing,0.87,0.32,0.34,0.87,2020/02/23
20200224,CO,Beijing,1.59,0.69,0.91,0.69,2020/02/24
20200225,CO,Beijing,1.19,0.58,0.58,0.72,2020/02/25
20200226,CO,Beijing,0.67,0.47,0.61,0.55,2020/02/26
20200227,CO,Beijing,0.56,0.36,0.56,0.54,2020/02/27
20200228,CO,Beijing,1.23,0.52,0.55,1.23,2020/02/28
20200301,CO,Beijing,2.12,0.2,1.98,0.32,2020/03/01
20200302,CO,Beijing,0.77,0.3,0.3,0.77,2020/03/02
20200303,CO,Beijing,0.78,0.18,0.74,0.21,2020/03/03
20200304,CO,Beijing,0.35,0.19,0.2,0.35,2020/03/04
20200305,CO,Beijing,0.79,0.34,0.37,0.76,2020/03/05
20200306,CO,Beijing,0.9,0.75,0.81,0.9,2020/03/06
20200307,CO,Beijing,1.34,0.27,0.93,1.25,2020/03/07
20200308,CO,Beijing,1.19,0.78,1.11,1.19,2020/03/08
20200309,CO,Beijing,1.18,0.4,1.18,0.53,2020/03/09
20200310,CO,Beijing,0.56,0.17,0.56,0.37,2020/03/10
20200311,CO,Beijing,0.83,0.32,0.32,0.82,2020/03/11
20200312,CO,Beijing,0.86,0.19,0.84,0.21,2020/03/12
20200313,CO,Beijing,0.48,0.21,0.22,0.48,2020/03/13
20200314,CO,Beijing,0.75,0.17,0.49,0.19,2020/03/14
20200315,CO,Beijing,0.4,0.18,0.2,0.27,2020/03/15
20200316,CO,Beijing,0.55,0.32,0.36,0.55,2020/03/16
20200317,CO,Beijing,0.73,0.24,0.58,0.42,2020/03/17
20200318,CO,Beijing,0.76,0.16,0.43,0.17,2020/03/18
20200319,CO,Beijing,0.37,0.15,0.18,0.36,2020/03/19
20200320,CO,Beijing,0.55,0.26,0.36,0.42,2020/03/20
20200321,CO,Beijing,0.75,0.19,0.26,0.43,2020/03/21
20200322,CO,Beijing,0.5,0.29,0.36,0.45,2020/03/22
20200323,CO,Beijing,0.6,0.25,0.49,0.38,2020/03/23
20200324,CO,Beijing,1.26,0.46,0.46,1.09,2020/03/24
20200325,CO,Beijing,1.55,0.59,1.13,0.69,2020/03/25
20200326,CO,Beijing,0.83,0.17,0.74,0.21,2020/03/26
20200327,CO,Beijing,0.36,0.19,0.19,0.23,2020/03/27
20200328,CO,Beijing,0.31,0.18,0.23,0.3,2020/03/28
20200329,CO,Beijing,0.85,0.35,0.35,0.82,2020/03/29
20200330,CO,Beijing,0.83,0.55,0.83,0.7,2020/03/30
20200331,CO,Beijing,0.59,0.35,0.59,0.35,2020/03/31
20200101,NO2,Wuhan,64,52,62,55,2020/01/01
20200102,NO2,Wuhan,57,41,54,55,2020/01/02
20200103,NO2,Wuhan,55,47,53,49,2020/01/03
20200104,NO2,Wuhan,63,46,48,51,2020/01/04
20200105,NO2,Wuhan,48,36,48,38,2020/01/05
20200106,NO2,Wuhan,63,28,36,47,2020/01/06
20200107,NO2,Wuhan,58,27,44,37,2020/01/07
20200108,NO2,Wuhan,50,23,45,24,2020/01/08
20200109,NO2,Wuhan,46,18,25,31,2020/01/09
20200110,NO2,Wuhan,42,21,27,33,2020/01/10
20200111,NO2,Wuhan,64,24,31,64,2020/01/11
20200112,NO2,Wuhan,82,49,64,79,2020/01/12
20200113,NO2,Wuhan,76,32,76,35,2020/01/13
20200114,NO2,Wuhan,75,27,35,41,2020/01/14
20200115,NO2,Wuhan,47,26,40,26,2020/01/15
20200116,NO2,Wuhan,31,19,24,25,2020/01/16
20200117,NO2,Wuhan,63,19,24,58,2020/01/17
20200118,NO2,Wuhan,67,37,55,62,2020/01/18
20200119,NO2,Wuhan,97,29,56,97,2020/01/19
20200120,NO2,Wuhan,107,42,96,103,2020/01/20
20200121,NO2,Wuhan,90,40,90,40,2020/01/21
20200122,NO2,Wuhan,32,25,26,29,2020/01/22
20200123,NO2,Wuhan,28,20,28,21,2020/01/23
20200124,NO2,Wuhan,19,12,19,16,2020/01/24
20200125,NO2,Wuhan,15,11,15,14,2020/01/25
20200126,NO2,Wuhan,11,8,11,10,2020/01/26
20200127,NO2,Wuhan,13,9,10,12,2020/01/27
20200128,NO2,Wuhan,28,11,13,28,2020/01/28
20200129,NO2,Wuhan,29,12,29,25,2020/01/29
20200130,NO2,Wuhan,43,14,29,38,2020/01/30
20200131,NO2,Wuhan,51,16,40,37,2020/01/31
20200201,NO2,Wuhan,53,22,41,51,2020/02/01
20200202,NO2,Wuhan,53,20,53,20,2020/02/02
20200203,NO2,Wuhan,57,20,21,57,2020/02/03
20200204,NO2,Wuhan,56,18,47,55,2020/02/04
20200205,NO2,Wuhan,58,20,56,28,2020/02/05
20200206,NO2,Wuhan,30,11,30,12,2020/02/06
20200207,NO2,Wuhan,14,10,12,13,2020/02/07
20200208,NO2,Wuhan,29,12,13,29,2020/02/08
20200209,NO2,Wuhan,37,11,27,37,2020/02/09
20200210,NO2,Wuhan,39,19,38,19,2020/02/10
20200211,NO2,Wuhan,25,12,19,25,2020/02/11
20200212,NO2,Wuhan,34,12,27,32,2020/02/12
20200213,NO2,Wuhan,35,15,31,15,2020/02/13
20200214,NO2,Wuhan,26,11,16,16,2020/02/14
20200215,NO2,Wuhan,14,9,14,10,2020/02/15
20200216,NO2,Wuhan,24,8,11,24,2020/02/16
20200217,NO2,Wuhan,28,7,27,25,2020/02/17
20200218,NO2,Wuhan,34,11,28,24,2020/02/18
20200219,NO2,Wuhan,42,16,25,42,2020/02/19
20200220,NO2,Wuhan,48,12,42,28,2020/02/20
20200221,NO2,Wuhan,32,15,27,26,2020/02/21
20200222,NO2,Wuhan,27,13,23,21,2020/02/22
20200223,NO2,Wuhan,34,12,18,34,2020/02/23
20200224,NO2,Wuhan,33,10,33,25,2020/02/24
20200225,NO2,Wuhan,35,14,31,17,2020/02/25
20200226,NO2,Wuhan,19,11,15,12,2020/02/26
20200227,NO2,Wuhan,22,13,15,16,2020/02/27
20200228,NO2,Wuhan,18,13,17,17,2020/02/28
20200301,NO2,Wuhan,23,11,23,13,2020/03/01
20200302,NO2,Wuhan,20,12,14,15,2020/03/02
20200303,NO2,Wuhan,25,15,15,25,2020/03/03
20200304,NO2,Wuhan,35,15,25,35,2020/03/04
20200305,NO2,Wuhan,33,14,33,23,2020/03/05
20200306,NO2,Wuhan,22,13,22,17,2020/03/06
20200307,NO2,Wuhan,24,17,23,18,2020/03/07
20200308,NO2,Wuhan,30,14,18,16,2020/03/08
20200309,NO2,Wuhan,19,12,12,16,2020/03/09
20200310,NO2,Wuhan,37,13,15,31,2020/03/10
20200311,NO2,Wuhan,43,14,35,25,2020/03/11
20200312,NO2,Wuhan,40,24,24,40,2020/03/12
20200313,NO2,Wuhan,42,16,42,21,2020/03/13
20200314,NO2,Wuhan,25,13,20,22,2020/03/14
20200315,NO2,Wuhan,39,13,25,35,2020/03/15
20200316,NO2,Wuhan,41,21,34,41,2020/03/16
20200317,NO2,Wuhan,47,12,44,19,2020/03/17
20200318,NO2,Wuhan,39,11,17,39,2020/03/18
20200319,NO2,Wuhan,46,15,38,23,2020/03/19
20200320,NO2,Wuhan,36,11,25,31,2020/03/20
20200321,NO2,Wuhan,37,20,28,22,2020/03/21
20200322,NO2,Wuhan,22,11,22,15,2020/03/22
20200323,NO2,Wuhan,32,16,16,25,2020/03/23
20200324,NO2,Wuhan,31,18,19,29,2020/03/24
20200325,NO2,Wuhan,27,11,27,26,2020/03/25
20200326,NO2,Wuhan,31,10,27,17,2020/03/26
20200327,NO2,Wuhan,18,13,16,14,2020/03/27
20200328,NO2,Wuhan,25,12,13,17,2020/03/28
20200329,NO2,Wuhan,21,13,14,13,2020/03/29
20200330,NO2,Wuhan,25,11,13,22,2020/03/30
20200331,NO2,Wuhan,37,15,22,37,2020/03/31
20200101,PM2_5,Wuhan,70,31,41,70,2020/01/01
20200102,PM2_5,Wuhan,93,64,70,93,2020/01/02
20200103,PM2_5,Wuhan,106,93,94,102,2020/01/03
20200104,PM2_5,Wuhan,126,92,100,92,2020/01/04
20200105,PM2_5,Wuhan,85,35,85,35,2020/01/05
20200106,PM2_5,Wuhan,27,8,27,8,2020/01/06
20200107,PM2_5,Wuhan,35,4,7,31,2020/01/07
20200108,PM2_5,Wuhan,47,32,36,32,2020/01/08
20200109,PM2_5,Wuhan,30,6,30,28,2020/01/09
20200110,PM2_5,Wuhan,34,19,27,25,2020/01/10
20200111,PM2_5,Wuhan,54,31,31,50,2020/01/11
20200112,PM2_5,Wuhan,86,39,54,75,2020/01/12
20200113,PM2_5,Wuhan,93,32,70,93,2020/01/13
20200114,PM2_5,Wuhan,130,83,111,91,2020/01/14
20200115,PM2_5,Wuhan,102,47,94,47,2020/01/15
20200116,PM2_5,Wuhan,82,43,43,46,2020/01/16
20200117,PM2_5,Wuhan,62,36,43,60,2020/01/17
20200118,PM2_5,Wuhan,84,45,59,84,2020/01/18
20200119,PM2_5,Wuhan,133,78,90,113,2020/01/19
20200120,PM2_5,Wuhan,112,74,112,85,2020/01/20
20200121,PM2_5,Wuhan,100,84,85,88,2020/01/21
20200122,PM2_5,Wuhan,96,62,67,74,2020/01/22
20200123,PM2_5,Wuhan,95,60,86,60,2020/01/23
20200124,PM2_5,Wuhan,55,16,55,29,2020/01/24
20200125,PM2_5,Wuhan,103,16,43,35,2020/01/25
20200126,PM2_5,Wuhan,50,12,33,47,2020/01/26
20200127,PM2_5,Wuhan,65,24,48,63,2020/01/27
20200128,PM2_5,Wuhan,69,42,66,50,2020/01/28
20200129,PM2_5,Wuhan,58,50,50,57,2020/01/29
20200130,PM2_5,Wuhan,69,45,58,59,2020/01/30
20200131,PM2_5,Wuhan,105,49,60,69,2020/01/31
20200201,PM2_5,Wuhan,77,55,66,67,2020/02/01
20200202,PM2_5,Wuhan,75,52,68,55,2020/02/02
20200203,PM2_5,Wuhan,104,55,57,74,2020/02/03
20200204,PM2_5,Wuhan,79,49,71,58,2020/02/04
20200205,PM2_5,Wuhan,138,57,57,121,2020/02/05
20200206,PM2_5,Wuhan,120,10,120,14,2020/02/06
20200207,PM2_5,Wuhan,24,12,15,23,2020/02/07
20200208,PM2_5,Wuhan,29,17,22,29,2020/02/08
20200209,PM2_5,Wuhan,36,25,30,36,2020/02/09
20200210,PM2_5,Wuhan,54,37,38,51,2020/02/10
20200211,PM2_5,Wuhan,50,18,50,32,2020/02/11
20200212,PM2_5,Wuhan,33,19,31,29,2020/02/12
20200213,PM2_5,Wuhan,37,19,34,21,2020/02/13
20200214,PM2_5,Wuhan,53,18,18,53,2020/02/14
20200215,PM2_5,Wuhan,63,5,63,10,2020/02/15
20200216,PM2_5,Wuhan,15,9,9,13,2020/02/16
20200217,PM2_5,Wuhan,18,11,14,16,2020/02/17
20200218,PM2_5,Wuhan,28,16,16,28,2020/02/18
20200219,PM2_5,Wuhan,38,26,27,38,2020/02/19
20200220,PM2_5,Wuhan,71,19,40,24,2020/02/20
20200221,PM2_5,Wuhan,78,24,24,45,2020/02/21
20200222,PM2_5,Wuhan,60,35,42,35,2020/02/22
20200223,PM2_5,Wuhan,46,28,31,46,2020/02/23
20200224,PM2_5,Wuhan,49,35,48,49,2020/02/24
20200225,PM2_5,Wuhan,96,49,49,80,2020/02/25
20200226,PM2_5,Wuhan,79,16,79,17,2020/02/26
20200227,PM2_5,Wuhan,49,17,17,26,2020/02/27
20200228,PM2_5,Wuhan,21,6,21,11,2020/02/28
20200301,PM2_5,Wuhan,33,21,25,27,2020/03/01
20200302,PM2_5,Wuhan,31,23,27,26,2020/03/02
20200303,PM2_5,Wuhan,27,20,27,25,2020/03/03
20200304,PM2_5,Wuhan,39,25,25,39,2020/03/04
20200305,PM2_5,Wuhan,60,42,42,44,2020/03/05
20200306,PM2_5,Wuhan,51,35,45,37,2020/03/06
20200307,PM2_5,Wuhan,43,23,37,23,2020/03/07
20200308,PM2_5,Wuhan,35,21,23,24,2020/03/08
20200309,PM2_5,Wuhan,66,27,32,36,2020/03/09
20200310,PM2_5,Wuhan,40,26,38,30,2020/03/10
20200311,PM2_5,Wuhan,50,30,31,48,2020/03/11
20200312,PM2_5,Wuhan,56,39,51,48,2020/03/12
20200313,PM2_5,Wuhan,75,39,53,69,2020/03/13
20200314,PM2_5,Wuhan,71,28,71,33,2020/03/14
20200315,PM2_5,Wuhan,33,25,29,32,2020/03/15
20200316,PM2_5,Wuhan,52,34,34,50,2020/03/16
20200317,PM2_5,Wuhan,60,33,51,60,2020/03/17
20200318,PM2_5,Wuhan,79,19,75,25,2020/03/18
20200319,PM2_5,Wuhan,37,27,27,29,2020/03/19
20200320,PM2_5,Wuhan,39,23,29,37,2020/03/20
20200321,PM2_5,Wuhan,54,35,40,47,2020/03/21
20200322,PM2_5,Wuhan,91,37,45,44,2020/03/22
20200323,PM2_5,Wuhan,52,38,42,48,2020/03/23
20200324,PM2_5,Wuhan,49,27,49,48,2020/03/24
20200325,PM2_5,Wuhan,52,13,51,24,2020/03/25
20200326,PM2_5,Wuhan,37,7,30,11,2020/03/26
20200327,PM2_5,Wuhan,17,3,10,9,2020/03/27
20200328,PM2_5,Wuhan,24,3,8,21,2020/03/28
20200329,PM2_5,Wuhan,16,7,16,12,2020/03/29
20200330,PM2_5,Wuhan,18,10,14,18,2020/03/30
20200331,PM2_5,Wuhan,33,19,20,33,2020/03/31
20200101,SO2,Wuhan,14,8,9,8,2020/01/01
20200102,SO2,Wuhan,7,6,7,7,2020/01/02
20200103,SO2,Wuhan,7,5,6,5,2020/01/03
20200104,SO2,Wuhan,8,5,5,7,2020/01/04
20200105,SO2,Wuhan,9,7,7,7,2020/01/05
20200106,SO2,Wuhan,6,5,6,5,2020/01/06
20200107,SO2,Wuhan,6,5,5,6,2020/01/07
20200108,SO2,Wuhan,13,5,6,5,2020/01/08
20200109,SO2,Wuhan,6,5,5,5,2020/01/09
20200110,SO2,Wuhan,5,5,5,5,2020/01/10
20200111,SO2,Wuhan,6,5,5,6,2020/01/11
20200112,SO2,Wuhan,8,6,6,6,2020/01/12
20200113,SO2,Wuhan,10,5,6,5,2020/01/13
20200114,SO2,Wuhan,13,5,5,11,2020/01/14
20200115,SO2,Wuhan,12,5,11,5,2020/01/15
20200116,SO2,Wuhan,5,5,5,5,2020/01/16
20200117,SO2,Wuhan,8,5,5,6,2020/01/17
20200118,SO2,Wuhan,13,5,6,7,2020/01/18
20200119,SO2,Wuhan,14,5,6,8,2020/01/19
20200120,SO2,Wuhan,19,6,7,8,2020/01/20
20200121,SO2,Wuhan,10,6,9,6,2020/01/21
20200122,SO2,Wuhan,6,5,6,5,2020/01/22
20200123,SO2,Wuhan,6,5,5,5,2020/01/23
20200124,SO2,Wuhan,6,5,5,5,2020/01/24
20200125,SO2,Wuhan,6,5,5,5,2020/01/25
20200126,SO2,Wuhan,5,5,5,5,2020/01/26
20200127,SO2,Wuhan,5,5,5,5,2020/01/27
20200128,SO2,Wuhan,6,5,5,5,2020/01/28
20200129,SO2,Wuhan,17,5,5,7,2020/01/29
20200130,SO2,Wuhan,10,5,7,6,2020/01/30
20200131,SO2,Wuhan,17,5,6,10,2020/01/31
20200201,SO2,Wuhan,14,8,10,9,2020/02/01
20200202,SO2,Wuhan,9,6,9,6,2020/02/02
20200203,SO2,Wuhan,17,5,6,6,2020/02/03
20200204,SO2,Wuhan,21,5,6,6,2020/02/04
20200205,SO2,Wuhan,19,6,6,8,2020/02/05
20200206,SO2,Wuhan,11,5,11,5,2020/02/06
20200207,SO2,Wuhan,5,5,5,5,2020/02/07
20200208,SO2,Wuhan,7,5,5,5,2020/02/08
20200209,SO2,Wuhan,7,5,5,5,2020/02/09
20200210,SO2,Wuhan,15,5,5,8,2020/02/10
20200211,SO2,Wuhan,8,5,8,6,2020/02/11
20200212,SO2,Wuhan,9,6,6,6,2020/02/12
20200213,SO2,Wuhan,12,7,7,8,2020/02/13
20200214,SO2,Wuhan,10,5,8,5,2020/02/14
20200215,SO2,Wuhan,5,4,5,5,2020/02/15
20200216,SO2,Wuhan,7,5,5,5,2020/02/16
20200217,SO2,Wuhan,7,5,5,5,2020/02/17
20200218,SO2,Wuhan,14,5,5,9,2020/02/18
20200219,SO2,Wuhan,17,6,9,10,2020/02/19
20200220,SO2,Wuhan,16,7,10,9,2020/02/20
20200221,SO2,Wuhan,10,6,9,10,2020/02/21
20200222,SO2,Wuhan,21,5,9,12,2020/02/22
20200223,SO2,Wuhan,37,7,10,10,2020/02/23
20200224,SO2,Wuhan,25,7,11,7,2020/02/24
20200225,SO2,Wuhan,9,6,7,6,2020/02/25
20200226,SO2,Wuhan,8,5,6,5,2020/02/26
20200227,SO2,Wuhan,9,5,7,6,2020/02/27
20200228,SO2,Wuhan,6,5,6,5,2020/02/28
20200301,SO2,Wuhan,6,5,5,5,2020/03/01
20200302,SO2,Wuhan,8,5,5,5,2020/03/02
20200303,SO2,Wuhan,7,5,5,5,2020/03/03
20200304,SO2,Wuhan,14,5,5,7,2020/03/04
20200305,SO2,Wuhan,18,7,7,14,2020/03/05
20200306,SO2,Wuhan,22,6,13,6,2020/03/06
20200307,SO2,Wuhan,13,6,6,12,2020/03/07
20200308,SO2,Wuhan,19,6,13,6,2020/03/08
20200309,SO2,Wuhan,6,5,6,5,2020/03/09
20200310,SO2,Wuhan,7,5,5,7,2020/03/10
20200311,SO2,Wuhan,25,6,6,15,2020/03/11
20200312,SO2,Wuhan,29,10,15,10,2020/03/12
20200313,SO2,Wuhan,9,6,9,6,2020/03/13
20200314,SO2,Wuhan,9,6,6,9,2020/03/14
20200315,SO2,Wuhan,10,6,10,7,2020/03/15
20200316,SO2,Wuhan,15,7,7,11,2020/03/16
20200317,SO2,Wuhan,17,8,11,10,2020/03/17
20200318,SO2,Wuhan,16,7,9,7,2020/03/18
20200319,SO2,Wuhan,12,7,7,9,2020/03/19
20200320,SO2,Wuhan,25,9,9,12,2020/03/20
20200321,SO2,Wuhan,24,9,13,9,2020/03/21
20200322,SO2,Wuhan,9,6,9,8,2020/03/22
20200323,SO2,Wuhan,18,8,8,13,2020/03/23
20200324,SO2,Wuhan,17,11,13,14,2020/03/24
20200325,SO2,Wuhan,17,7,12,9,2020/03/25
20200326,SO2,Wuhan,14,6,9,6,2020/03/26
20200327,SO2,Wuhan,6,5,6,5,2020/03/27
20200328,SO2,Wuhan,11,5,5,9,2020/03/28
20200329,SO2,Wuhan,9,5,9,5,2020/03/29
20200330,SO2,Wuhan,7,5,5,6,2020/03/30
20200331,SO2,Wuhan,9,5,6,6,2020/03/31
20200101,PM10,Wuhan,87,64,79,87,2020/01/01
20200102,PM10,Wuhan,145,79,88,126,2020/01/02
20200103,PM10,Wuhan,124,109,122,115,2020/01/03
20200104,PM10,Wuhan,163,105,107,122,2020/01/04
20200105,PM10,Wuhan,121,73,109,92,2020/01/05
20200106,PM10,Wuhan,76,10,76,15,2020/01/06
20200107,PM10,Wuhan,45,5,9,38,2020/01/07
20200108,PM10,Wuhan,58,37,39,37,2020/01/08
20200109,PM10,Wuhan,34,9,34,25,2020/01/09
20200110,PM10,Wuhan,34,22,25,29,2020/01/10
20200111,PM10,Wuhan,77,28,28,77,2020/01/11
20200112,PM10,Wuhan,120,58,82,111,2020/01/12
20200113,PM10,Wuhan,105,39,105,80,2020/01/13
20200114,PM10,Wuhan,137,98,101,114,2020/01/14
20200115,PM10,Wuhan,118,57,111,57,2020/01/15
20200116,PM10,Wuhan,83,40,43,49,2020/01/16
20200117,PM10,Wuhan,75,36,46,75,2020/01/17
20200118,PM10,Wuhan,84,48,74,84,2020/01/18
20200119,PM10,Wuhan,138,88,96,134,2020/01/19
20200120,PM10,Wuhan,136,91,134,114,2020/01/20
20200121,PM10,Wuhan,113,88,113,99,2020/01/21
20200122,PM10,Wuhan,99,76,83,79,2020/01/22
20200123,PM10,Wuhan,103,78,82,78,2020/01/23
20200124,PM10,Wuhan,74,21,74,30,2020/01/24
20200125,PM10,Wuhan,115,19,35,38,2020/01/25
20200126,PM10,Wuhan,53,14,39,53,2020/01/26
20200127,PM10,Wuhan,69,29,50,64,2020/01/27
20200128,PM10,Wuhan,71,44,64,56,2020/01/28
20200129,PM10,Wuhan,60,50,57,60,2020/01/29
20200130,PM10,Wuhan,69,49,60,67,2020/01/30
20200131,PM10,Wuhan,110,61,67,80,2020/01/31
20200201,PM10,Wuhan,85,60,79,76,2020/02/01
20200202,PM10,Wuhan,82,57,75,57,2020/02/02
20200203,PM10,Wuhan,110,58,58,87,2020/02/03
20200204,PM10,Wuhan,85,56,85,71,2020/02/04
20200205,PM10,Wuhan,143,66,70,135,2020/02/05
20200206,PM10,Wuhan,132,11,131,18,2020/02/06
20200207,PM10,Wuhan,27,13,17,27,2020/02/07
20200208,PM10,Wuhan,33,20,27,33,2020/02/08
20200209,PM10,Wuhan,40,24,34,39,2020/02/09
20200210,PM10,Wuhan,57,37,40,57,2020/02/10
20200211,PM10,Wuhan,53,19,53,35,2020/02/11
20200212,PM10,Wuhan,38,19,35,33,2020/02/12
20200213,PM10,Wuhan,42,25,36,33,2020/02/13
20200214,PM10,Wuhan,65,22,26,63,2020/02/14
20200215,PM10,Wuhan,78,10,67,24,2020/02/15
20200216,PM10,Wuhan,27,16,25,27,2020/02/16
20200217,PM10,Wuhan,28,16,26,27,2020/02/17
20200218,PM10,Wuhan,34,22,25,34,2020/02/18
20200219,PM10,Wuhan,41,27,34,40,2020/02/19
20200220,PM10,Wuhan,74,30,42,33,2020/02/20
20200221,PM10,Wuhan,72,32,32,54,2020/02/21
20200222,PM10,Wuhan,75,43,51,75,2020/02/22
20200223,PM10,Wuhan,79,53,72,79,2020/02/23
20200224,PM10,Wuhan,82,40,81,54,2020/02/24
20200225,PM10,Wuhan,116,56,56,102,2020/02/25
20200226,PM10,Wuhan,94,29,94,29,2020/02/26
20200227,PM10,Wuhan,63,26,28,42,2020/02/27
20200228,PM10,Wuhan,35,6,35,11,2020/02/28
20200301,PM10,Wuhan,57,23,23,49,2020/03/01
20200302,PM10,Wuhan,47,29,47,31,2020/03/02
20200303,PM10,Wuhan,31,22,31,29,2020/03/03
20200304,PM10,Wuhan,52,29,32,50,2020/03/04
20200305,PM10,Wuhan,68,49,49,61,2020/03/05
20200306,PM10,Wuhan,60,43,59,45,2020/03/06
20200307,PM10,Wuhan,52,32,44,36,2020/03/07
20200308,PM10,Wuhan,39,26,32,32,2020/03/08
20200309,PM10,Wuhan,64,32,32,38,2020/03/09
20200310,PM10,Wuhan,80,37,40,69,2020/03/10
20200311,PM10,Wuhan,87,52,63,72,2020/03/11
20200312,PM10,Wuhan,69,59,69,65,2020/03/12
20200313,PM10,Wuhan,126,61,65,92,2020/03/13
20200314,PM10,Wuhan,92,65,92,86,2020/03/14
20200315,PM10,Wuhan,87,77,84,82,2020/03/15
20200316,PM10,Wuhan,95,78,80,89,2020/03/16
20200317,PM10,Wuhan,93,63,85,82,2020/03/17
20200318,PM10,Wuhan,115,40,94,43,2020/03/18
20200319,PM10,Wuhan,148,44,45,148,2020/03/19
20200320,PM10,Wuhan,160,35,160,60,2020/03/20
20200321,PM10,Wuhan,77,52,67,55,2020/03/21
20200322,PM10,Wuhan,134,47,53,89,2020/03/22
20200323,PM10,Wuhan,84,62,84,68,2020/03/23
20200324,PM10,Wuhan,70,48,68,62,2020/03/24
20200325,PM10,Wuhan,64,17,59,31,2020/03/25
20200326,PM10,Wuhan,53,17,35,20,2020/03/26
20200327,PM10,Wuhan,30,5,19,18,2020/03/27
20200328,PM10,Wuhan,30,5,15,27,2020/03/28
20200329,PM10,Wuhan,24,8,24,16,2020/03/29
20200330,PM10,Wuhan,27,11,17,24,2020/03/30
20200331,PM10,Wuhan,45,22,23,45,2020/03/31
20200101,O3,Wuhan,15,5,8,5,2020/01/01
20200102,O3,Wuhan,9,5,5,5,2020/01/02
20200103,O3,Wuhan,10,5,5,7,2020/01/03
20200104,O3,Wuhan,6,4,6,4,2020/01/04
20200105,O3,Wuhan,5,4,4,5,2020/01/05
20200106,O3,Wuhan,15,4,4,7,2020/01/06
20200107,O3,Wuhan,59,8,8,37,2020/01/07
20200108,O3,Wuhan,48,21,28,45,2020/01/08
20200109,O3,Wuhan,50,13,43,27,2020/01/09
20200110,O3,Wuhan,36,9,30,14,2020/01/10
20200111,O3,Wuhan,40,6,15,7,2020/01/11
20200112,O3,Wuhan,39,5,5,6,2020/01/12
20200113,O3,Wuhan,59,5,7,32,2020/01/13
20200114,O3,Wuhan,76,29,30,64,2020/01/14
20200115,O3,Wuhan,64,27,63,36,2020/01/15
20200116,O3,Wuhan,46,27,41,35,2020/01/16
20200117,O3,Wuhan,44,9,35,9,2020/01/17
20200118,O3,Wuhan,61,9,9,19,2020/01/18
20200119,O3,Wuhan,92,8,20,14,2020/01/19
20200120,O3,Wuhan,87,5,11,16,2020/01/20
20200121,O3,Wuhan,53,22,23,22,2020/01/21
20200122,O3,Wuhan,48,33,38,35,2020/01/22
20200123,O3,Wuhan,51,27,33,27,2020/01/23
20200124,O3,Wuhan,69,27,27,59,2020/01/24
20200125,O3,Wuhan,54,47,52,50,2020/01/25
20200126,O3,Wuhan,77,44,54,74,2020/01/26
20200127,O3,Wuhan,71,58,71,64,2020/01/27
20200128,O3,Wuhan,84,45,60,47,2020/01/28
20200129,O3,Wuhan,92,32,42,59,2020/01/29
20200130,O3,Wuhan,109,19,53,57,2020/01/30
20200131,O3,Wuhan,120,24,53,67,2020/01/31
20200201,O3,Wuhan,105,38,58,38,2020/02/01
20200202,O3,Wuhan,79,23,37,60,2020/02/02
20200203,O3,Wuhan,111,34,56,34,2020/02/03
20200204,O3,Wuhan,115,21,37,37,2020/02/04
20200205,O3,Wuhan,112,26,30,48,2020/02/05
20200206,O3,Wuhan,55,42,42,45,2020/02/06
20200207,O3,Wuhan,47,41,45,43,2020/02/07
20200208,O3,Wuhan,60,31,41,31,2020/02/08
20200209,O3,Wuhan,91,28,31,35,2020/02/09
20200210,O3,Wuhan,62,24,33,49,2020/02/10
20200211,O3,Wuhan,59,32,45,32,2020/02/11
20200212,O3,Wuhan,59,11,26,31,2020/02/12
20200213,O3,Wuhan,62,15,29,35,2020/02/13
20200214,O3,Wuhan,50,23,33,43,2020/02/14
20200215,O3,Wuhan,57,49,55,51,2020/02/15
20200216,O3,Wuhan,83,43,50,48,2020/02/16
20200217,O3,Wuhan,93,32,39,54,2020/02/17
20200218,O3,Wuhan,109,20,50,74,2020/02/18
20200219,O3,Wuhan,90,32,70,32,2020/02/19
20200220,O3,Wuhan,109,13,30,59,2020/02/20
20200221,O3,Wuhan,95,41,57,46,2020/02/21
